IMAGE PATH,JOD,JOD STD,CI LOW,CI HIGH,CI RANGE,QUALITY LEVEL,IMAGE,SCENE,CONDITION,IMAGE PATH second,JOD second,JOD STD second,CI LOW second,CI HIGH second,CI RANGE second,QUALITY LEVEL second,IMAGE second,SCENE second,CONDITION second
Exposure\422_Indoor_Scene_4.jpg,1.332436592,0.519948328,0.294457632,2.273395863,1.978938231,4,422_Indoor_Scene_4.jpg,Indoor_Scene_4,Indoor,Exposure\363_Indoor_Scene_4.JPG,0.567054396,0.338328937,-0.159462323,1.242162511,1.401624834,3,363_Indoor_Scene_4.JPG,Indoor_Scene_4,Indoor
Exposure\406_Indoor_Scene_4.JPG,-0.2574499,0.442597729,-1.117047142,0.617635917,1.734683058,2,406_Indoor_Scene_4.JPG,Indoor_Scene_4,Indoor,Exposure\424_Indoor_Scene_4.jpg,0.079129386,0.523092827,-0.980489667,1.096647163,2.07713683,3,424_Indoor_Scene_4.jpg,Indoor_Scene_4,Indoor
Exposure\406_Indoor_Scene_4.JPG,-0.2574499,0.442597729,-1.117047142,0.617635917,1.734683058,2,406_Indoor_Scene_4.JPG,Indoor_Scene_4,Indoor,Exposure\369_Indoor_Scene_4.jpg,0.201754217,0.712985161,-1.654531415,1.237739458,2.892270872,2,369_Indoor_Scene_4.jpg,Indoor_Scene_4,Indoor
Exposure\429_Indoor_Scene_4.jpg,1.028700972,0.346145748,0.234826358,1.56862456,1.333798202,3,429_Indoor_Scene_4.jpg,Indoor_Scene_4,Indoor,Exposure\402_Indoor_Scene_4.JPG,1.402344151,0.318757584,0.821812911,2.067693213,1.245880302,4,402_Indoor_Scene_4.JPG,Indoor_Scene_4,Indoor
Exposure\429_Indoor_Scene_4.jpg,1.028700972,0.346145748,0.234826358,1.56862456,1.333798202,3,429_Indoor_Scene_4.jpg,Indoor_Scene_4,Indoor,Exposure\443_Indoor_Scene_4.jpg,-1.698696252,0.205041132,-2.087737356,-1.289037666,0.79869969,1,443_Indoor_Scene_4.jpg,Indoor_Scene_4,Indoor
Exposure\418_Indoor_Scene_4.jpg,0.759264588,0.399713681,-0.080654262,1.463225709,1.543879971,3,418_Indoor_Scene_4.jpg,Indoor_Scene_4,Indoor,Exposure\377_Indoor_Scene_4.jpg,0.804045333,0.37773472,0.022336076,1.495174608,1.472838532,3,377_Indoor_Scene_4.jpg,Indoor_Scene_4,Indoor
Exposure\418_Indoor_Scene_4.jpg,0.759264588,0.399713681,-0.080654262,1.463225709,1.543879971,3,418_Indoor_Scene_4.jpg,Indoor_Scene_4,Indoor,Exposure\415_Indoor_Scene_4.jpg,-0.395940257,0.346073682,-1.119407878,0.246115622,1.365523499,2,415_Indoor_Scene_4.jpg,Indoor_Scene_4,Indoor
Exposure\412_Indoor_Scene_4.jpg,1.974843795,0.442048473,1.101691258,2.87439431,1.772703053,4,412_Indoor_Scene_4.jpg,Indoor_Scene_4,Indoor,Exposure\426_Indoor_Scene_4.JPG,-2.347963607,0.368522017,-3.098698424,-1.635812207,1.462886217,1,426_Indoor_Scene_4.JPG,Indoor_Scene_4,Indoor
Exposure\412_Indoor_Scene_4.jpg,1.974843795,0.442048473,1.101691258,2.87439431,1.772703053,4,412_Indoor_Scene_4.jpg,Indoor_Scene_4,Indoor,Exposure\379_Indoor_Scene_4.JPG,1.393135353,0.414291206,0.649633579,2.156614853,1.506981275,4,379_Indoor_Scene_4.JPG,Indoor_Scene_4,Indoor
Exposure\413_Indoor_Scene_4.jpg,1.957484209,0.383782331,1.184627302,2.709234837,1.524607535,4,413_Indoor_Scene_4.jpg,Indoor_Scene_4,Indoor,Exposure\432_Indoor_Scene_4.jpg,2.535846912,0.555368085,1.277361794,3.518382113,2.241020319,4,432_Indoor_Scene_4.jpg,Indoor_Scene_4,Indoor
Exposure\413_Indoor_Scene_4.jpg,1.957484209,0.383782331,1.184627302,2.709234837,1.524607535,4,413_Indoor_Scene_4.jpg,Indoor_Scene_4,Indoor,Exposure\414_Indoor_Scene_4.jpg,1.777465336,0.380963197,1.046914044,2.563191604,1.51627756,4,414_Indoor_Scene_4.jpg,Indoor_Scene_4,Indoor
Exposure\376_Indoor_Scene_4.jpg,1.07878386,0.466774793,0.245395988,2.110355968,1.86495998,4,376_Indoor_Scene_4.jpg,Indoor_Scene_4,Indoor,Exposure\368_Indoor_Scene_4.jpg,-3.042835653,0.430089267,-3.895898597,-2.220174621,1.675723976,0,368_Indoor_Scene_4.jpg,Indoor_Scene_4,Indoor
Exposure\376_Indoor_Scene_4.jpg,1.07878386,0.466774793,0.245395988,2.110355968,1.86495998,4,376_Indoor_Scene_4.jpg,Indoor_Scene_4,Indoor,Exposure\380_Indoor_Scene_4.jpg,-0.802061648,0.450259215,-1.768090909,-0.031194419,1.736896489,2,380_Indoor_Scene_4.jpg,Indoor_Scene_4,Indoor
Exposure\367_Indoor_Scene_4.jpg,0.753537944,0.273665744,0.196668716,1.267446467,1.070777752,3,367_Indoor_Scene_4.jpg,Indoor_Scene_4,Indoor,Exposure\432_Indoor_Scene_4.jpg,2.535846912,0.555368085,1.277361794,3.518382113,2.241020319,4,432_Indoor_Scene_4.jpg,Indoor_Scene_4,Indoor
Exposure\367_Indoor_Scene_4.jpg,0.753537944,0.273665744,0.196668716,1.267446467,1.070777752,3,367_Indoor_Scene_4.jpg,Indoor_Scene_4,Indoor,Exposure\419_Indoor_Scene_4.jpg,-0.589173011,0.525956653,-1.559526914,0.548411504,2.107938417,2,419_Indoor_Scene_4.jpg,Indoor_Scene_4,Indoor
Exposure\359_Indoor_Scene_4.jpg,1.154000549,0.384570379,0.353799559,1.846683974,1.492884415,3,359_Indoor_Scene_4.jpg,Indoor_Scene_4,Indoor,Exposure\409_Indoor_Scene_4.jpg,-2.233944333,0.22434451,-2.7266472,-1.820814864,0.905832336,1,409_Indoor_Scene_4.jpg,Indoor_Scene_4,Indoor
Exposure\359_Indoor_Scene_4.jpg,1.154000549,0.384570379,0.353799559,1.846683974,1.492884415,3,359_Indoor_Scene_4.jpg,Indoor_Scene_4,Indoor,Exposure\368_Indoor_Scene_4.jpg,-3.042835653,0.430089267,-3.895898597,-2.220174621,1.675723976,0,368_Indoor_Scene_4.jpg,Indoor_Scene_4,Indoor
Exposure\411_Indoor_Scene_4.jpg,0.099734108,0.350931447,-0.555597012,0.810977292,1.366574304,3,411_Indoor_Scene_4.jpg,Indoor_Scene_4,Indoor,Exposure\425_Indoor_Scene_4.jpg,1.108220845,0.322317619,0.473171736,1.74746917,1.274297435,3,425_Indoor_Scene_4.jpg,Indoor_Scene_4,Indoor
Exposure\411_Indoor_Scene_4.jpg,0.099734108,0.350931447,-0.555597012,0.810977292,1.366574304,3,411_Indoor_Scene_4.jpg,Indoor_Scene_4,Indoor,Exposure\441_Indoor_Scene_4.jpg,0.789349946,0.267017487,0.292720379,1.333157011,1.040436632,3,441_Indoor_Scene_4.jpg,Indoor_Scene_4,Indoor
Exposure\417_Indoor_Scene_4.jpg,0.364639456,0.441615637,-0.534348358,1.179977165,1.714325523,3,417_Indoor_Scene_4.jpg,Indoor_Scene_4,Indoor,Exposure\367_Indoor_Scene_4.jpg,0.753537944,0.273665744,0.196668716,1.267446467,1.070777752,3,367_Indoor_Scene_4.jpg,Indoor_Scene_4,Indoor
Exposure\417_Indoor_Scene_4.jpg,0.364639456,0.441615637,-0.534348358,1.179977165,1.714325523,3,417_Indoor_Scene_4.jpg,Indoor_Scene_4,Indoor,Exposure\404_Indoor_Scene_4.JPG,0.699368749,0.264979938,0.230313484,1.222447216,0.992133732,3,404_Indoor_Scene_4.JPG,Indoor_Scene_4,Indoor
Exposure\363_Indoor_Scene_4.JPG,0.567054396,0.338328937,-0.159462323,1.242162511,1.401624834,3,363_Indoor_Scene_4.JPG,Indoor_Scene_4,Indoor,Exposure\370_Indoor_Scene_4.JPG,0.289922218,0.295385057,-0.212618287,0.96356957,1.176187857,3,370_Indoor_Scene_4.JPG,Indoor_Scene_4,Indoor
Exposure\363_Indoor_Scene_4.JPG,0.567054396,0.338328937,-0.159462323,1.242162511,1.401624834,3,363_Indoor_Scene_4.JPG,Indoor_Scene_4,Indoor,Exposure\415_Indoor_Scene_4.jpg,-0.395940257,0.346073682,-1.119407878,0.246115622,1.365523499,2,415_Indoor_Scene_4.jpg,Indoor_Scene_4,Indoor
Exposure\435_Indoor_Scene_4.jpg,-0.567896561,0.567749273,-1.688470965,0.447372458,2.135843423,2,435_Indoor_Scene_4.jpg,Indoor_Scene_4,Indoor,Exposure\390_Indoor_Scene_4.jpg,-1.787203339,0.355870813,-2.489077313,-1.099568331,1.389508982,1,390_Indoor_Scene_4.jpg,Indoor_Scene_4,Indoor
Exposure\435_Indoor_Scene_4.jpg,-0.567896561,0.567749273,-1.688470965,0.447372458,2.135843423,2,435_Indoor_Scene_4.jpg,Indoor_Scene_4,Indoor,Exposure\408_Indoor_Scene_4.jpg,-0.589103724,0.495355512,-1.412405663,0.419903282,1.832308946,2,408_Indoor_Scene_4.jpg,Indoor_Scene_4,Indoor
Exposure\439_Indoor_Scene_4.jpg,0.248844461,0.346616479,-0.394508152,0.965573743,1.360081895,3,439_Indoor_Scene_4.jpg,Indoor_Scene_4,Indoor,Exposure\403_Indoor_Scene_4.jpg,0.436333722,0.731246385,-0.927258875,1.929309858,2.856568733,3,403_Indoor_Scene_4.jpg,Indoor_Scene_4,Indoor
Exposure\439_Indoor_Scene_4.jpg,0.248844461,0.346616479,-0.394508152,0.965573743,1.360081895,3,439_Indoor_Scene_4.jpg,Indoor_Scene_4,Indoor,Exposure\444_Indoor_Scene_4.jpg,-0.689806908,0.305827129,-1.259741075,-0.071831529,1.187909546,2,444_Indoor_Scene_4.jpg,Indoor_Scene_4,Indoor
Exposure\438_Indoor_Scene_4.jpg,0.641375518,0.314037458,-0.0117531,1.182121797,1.193874897,3,438_Indoor_Scene_4.jpg,Indoor_Scene_4,Indoor,Exposure\421_Indoor_Scene_4.jpg,-0.386518965,0.434561735,-1.312649336,0.559085993,1.871735329,2,421_Indoor_Scene_4.jpg,Indoor_Scene_4,Indoor
Exposure\438_Indoor_Scene_4.jpg,0.641375518,0.314037458,-0.0117531,1.182121797,1.193874897,3,438_Indoor_Scene_4.jpg,Indoor_Scene_4,Indoor,Exposure\372_Indoor_Scene_4.jpg,-3.035414665,0.353501217,-3.706294478,-2.266046165,1.440248313,0,372_Indoor_Scene_4.jpg,Indoor_Scene_4,Indoor
Exposure\364_Indoor_Scene_4.JPG,1.380470907,0.355239234,0.737452161,2.124236412,1.386784251,4,364_Indoor_Scene_4.JPG,Indoor_Scene_4,Indoor,Exposure\364_Indoor_Scene_4.JPG,1.380470907,0.355239234,0.737452161,2.124236412,1.386784251,4,364_Indoor_Scene_4.JPG,Indoor_Scene_4,Indoor
Exposure\364_Indoor_Scene_4.JPG,1.380470907,0.355239234,0.737452161,2.124236412,1.386784251,4,364_Indoor_Scene_4.JPG,Indoor_Scene_4,Indoor,Exposure\406_Indoor_Scene_4.JPG,-0.2574499,0.442597729,-1.117047142,0.617635917,1.734683058,2,406_Indoor_Scene_4.JPG,Indoor_Scene_4,Indoor
Exposure\432_Indoor_Scene_4.jpg,2.535846912,0.555368085,1.277361794,3.518382113,2.241020319,4,432_Indoor_Scene_4.jpg,Indoor_Scene_4,Indoor,Exposure\415_Indoor_Scene_4.jpg,-0.395940257,0.346073682,-1.119407878,0.246115622,1.365523499,2,415_Indoor_Scene_4.jpg,Indoor_Scene_4,Indoor
Exposure\432_Indoor_Scene_4.jpg,2.535846912,0.555368085,1.277361794,3.518382113,2.241020319,4,432_Indoor_Scene_4.jpg,Indoor_Scene_4,Indoor,Exposure\441_Indoor_Scene_4.jpg,0.789349946,0.267017487,0.292720379,1.333157011,1.040436632,3,441_Indoor_Scene_4.jpg,Indoor_Scene_4,Indoor
Exposure\416_Indoor_Scene_4.jpg,1.413175461,0.293149499,0.840929562,1.976977519,1.136047957,4,416_Indoor_Scene_4.jpg,Indoor_Scene_4,Indoor,Exposure\412_Indoor_Scene_4.jpg,1.974843795,0.442048473,1.101691258,2.87439431,1.772703053,4,412_Indoor_Scene_4.jpg,Indoor_Scene_4,Indoor
Exposure\416_Indoor_Scene_4.jpg,1.413175461,0.293149499,0.840929562,1.976977519,1.136047957,4,416_Indoor_Scene_4.jpg,Indoor_Scene_4,Indoor,Exposure\426_Indoor_Scene_4.JPG,-2.347963607,0.368522017,-3.098698424,-1.635812207,1.462886217,1,426_Indoor_Scene_4.JPG,Indoor_Scene_4,Indoor
Exposure\414_Indoor_Scene_4.jpg,1.777465336,0.380963197,1.046914044,2.563191604,1.51627756,4,414_Indoor_Scene_4.jpg,Indoor_Scene_4,Indoor,Exposure\389_Indoor_Scene_4.jpg,0.298476195,0.224981603,-0.195444597,0.70501739,0.900461987,3,389_Indoor_Scene_4.jpg,Indoor_Scene_4,Indoor
Exposure\414_Indoor_Scene_4.jpg,1.777465336,0.380963197,1.046914044,2.563191604,1.51627756,4,414_Indoor_Scene_4.jpg,Indoor_Scene_4,Indoor,Exposure\444_Indoor_Scene_4.jpg,-0.689806908,0.305827129,-1.259741075,-0.071831529,1.187909546,2,444_Indoor_Scene_4.jpg,Indoor_Scene_4,Indoor
Exposure\402_Indoor_Scene_4.JPG,1.402344151,0.318757584,0.821812911,2.067693213,1.245880302,4,402_Indoor_Scene_4.JPG,Indoor_Scene_4,Indoor,Exposure\381_Indoor_Scene_4.jpg,-2.936784209,0.351708847,-3.745829306,-2.308954808,1.436874498,0,381_Indoor_Scene_4.jpg,Indoor_Scene_4,Indoor
Exposure\402_Indoor_Scene_4.JPG,1.402344151,0.318757584,0.821812911,2.067693213,1.245880302,4,402_Indoor_Scene_4.JPG,Indoor_Scene_4,Indoor,Exposure\370_Indoor_Scene_4.JPG,0.289922218,0.295385057,-0.212618287,0.96356957,1.176187857,3,370_Indoor_Scene_4.JPG,Indoor_Scene_4,Indoor
Exposure\405_Indoor_Scene_4.JPG,0.952539514,0.265376817,0.432728809,1.451374828,1.018646019,3,405_Indoor_Scene_4.JPG,Indoor_Scene_4,Indoor,Exposure\443_Indoor_Scene_4.jpg,-1.698696252,0.205041132,-2.087737356,-1.289037666,0.79869969,1,443_Indoor_Scene_4.jpg,Indoor_Scene_4,Indoor
Exposure\405_Indoor_Scene_4.JPG,0.952539514,0.265376817,0.432728809,1.451374828,1.018646019,3,405_Indoor_Scene_4.JPG,Indoor_Scene_4,Indoor,Exposure\442_Indoor_Scene_4.jpg,-1.18864262,0.366238905,-1.920524731,-0.507799515,1.412725216,2,442_Indoor_Scene_4.jpg,Indoor_Scene_4,Indoor
Exposure\362_Indoor_Scene_4.JPG,1.929692972,0.892572661,0.446159146,3.490529599,3.044370453,4,362_Indoor_Scene_4.JPG,Indoor_Scene_4,Indoor,Exposure\397_Indoor_Scene_4.jpg,-1.623118194,0.591251004,-2.830203231,-0.497068739,2.333134492,1,397_Indoor_Scene_4.jpg,Indoor_Scene_4,Indoor
Exposure\362_Indoor_Scene_4.JPG,1.929692972,0.892572661,0.446159146,3.490529599,3.044370453,4,362_Indoor_Scene_4.JPG,Indoor_Scene_4,Indoor,Exposure\384_Indoor_Scene_4.jpg,1.295424261,0.254958004,0.858910262,1.84852645,0.989616188,4,384_Indoor_Scene_4.jpg,Indoor_Scene_4,Indoor
Exposure\448_Indoor_Scene_4.jpg,1.759742207,0.302618825,1.138379177,2.372843531,1.234464354,4,448_Indoor_Scene_4.jpg,Indoor_Scene_4,Indoor,Exposure\423_Indoor_Scene_4.jpg,-1.033241873,0.391467819,-1.89434149,-0.333555975,1.560785516,2,423_Indoor_Scene_4.jpg,Indoor_Scene_4,Indoor
Exposure\448_Indoor_Scene_4.jpg,1.759742207,0.302618825,1.138379177,2.372843531,1.234464354,4,448_Indoor_Scene_4.jpg,Indoor_Scene_4,Indoor,Exposure\406_Indoor_Scene_4.JPG,-0.2574499,0.442597729,-1.117047142,0.617635917,1.734683058,2,406_Indoor_Scene_4.JPG,Indoor_Scene_4,Indoor
Exposure\377_Indoor_Scene_4.jpg,0.804045333,0.37773472,0.022336076,1.495174608,1.472838532,3,377_Indoor_Scene_4.jpg,Indoor_Scene_4,Indoor,Exposure\429_Indoor_Scene_4.jpg,1.028700972,0.346145748,0.234826358,1.56862456,1.333798202,3,429_Indoor_Scene_4.jpg,Indoor_Scene_4,Indoor
Exposure\377_Indoor_Scene_4.jpg,0.804045333,0.37773472,0.022336076,1.495174608,1.472838532,3,377_Indoor_Scene_4.jpg,Indoor_Scene_4,Indoor,Exposure\430_Indoor_Scene_4.jpg,2.887577398,0.426955217,2.042085863,3.690383544,1.648297681,4,430_Indoor_Scene_4.jpg,Indoor_Scene_4,Indoor
Exposure\400_Indoor_Scene_4.jpg,1.548013435,0.36462372,0.836764911,2.20791233,1.371147419,4,400_Indoor_Scene_4.jpg,Indoor_Scene_4,Indoor,Exposure\368_Indoor_Scene_4.jpg,-3.042835653,0.430089267,-3.895898597,-2.220174621,1.675723976,0,368_Indoor_Scene_4.jpg,Indoor_Scene_4,Indoor
Exposure\400_Indoor_Scene_4.jpg,1.548013435,0.36462372,0.836764911,2.20791233,1.371147419,4,400_Indoor_Scene_4.jpg,Indoor_Scene_4,Indoor,Exposure\373_Indoor_Scene_4.jpg,-3.012226225,0.528779891,-4.060662941,-2.006640844,2.054022097,0,373_Indoor_Scene_4.jpg,Indoor_Scene_4,Indoor
Exposure\365_Indoor_Scene_4.jpg,2.170277502,0.355755506,1.498505425,2.884898219,1.386392795,4,365_Indoor_Scene_4.jpg,Indoor_Scene_4,Indoor,Exposure\426_Indoor_Scene_4.JPG,-2.347963607,0.368522017,-3.098698424,-1.635812207,1.462886217,1,426_Indoor_Scene_4.JPG,Indoor_Scene_4,Indoor
Exposure\365_Indoor_Scene_4.jpg,2.170277502,0.355755506,1.498505425,2.884898219,1.386392795,4,365_Indoor_Scene_4.jpg,Indoor_Scene_4,Indoor,Exposure\418_Indoor_Scene_4.jpg,0.759264588,0.399713681,-0.080654262,1.463225709,1.543879971,3,418_Indoor_Scene_4.jpg,Indoor_Scene_4,Indoor
Exposure\2360_Night_Scene_22.jpg,-4.076200324,0.761874731,-5.149314035,-2.447312139,2.702001896,0,2360_Night_Scene_22.jpg,Night_Scene_22,Night,Exposure\2353_Night_Scene_22.jpg,1.540402379,0.319691722,0.978707223,2.213679543,1.234972321,4,2353_Night_Scene_22.jpg,Night_Scene_22,Night
Exposure\2360_Night_Scene_22.jpg,-4.076200324,0.761874731,-5.149314035,-2.447312139,2.702001896,0,2360_Night_Scene_22.jpg,Night_Scene_22,Night,Exposure\2318_Night_Scene_22.jpg,1.371091184,0.91839402,-0.295743455,2.994244599,3.289988054,4,2318_Night_Scene_22.jpg,Night_Scene_22,Night
Exposure\2361_Night_Scene_22.jpg,-2.235198951,0.865919953,-3.988185339,-0.696665754,3.291519585,1,2361_Night_Scene_22.jpg,Night_Scene_22,Night,Exposure\2270_Night_Scene_22.jpg,-1.420292928,0.270426117,-1.963547454,-0.848288907,1.115258547,2,2270_Night_Scene_22.jpg,Night_Scene_22,Night
Exposure\2361_Night_Scene_22.jpg,-2.235198951,0.865919953,-3.988185339,-0.696665754,3.291519585,1,2361_Night_Scene_22.jpg,Night_Scene_22,Night,Exposure\2277_Night_Scene_22.jpg,0.916876419,0.309612132,0.268650855,1.476073532,1.207422677,4,2277_Night_Scene_22.jpg,Night_Scene_22,Night
Exposure\2336_Night_Scene_22.jpg,-3.699594284,0.394558307,-4.513968347,-2.915114633,1.598853714,0,2336_Night_Scene_22.jpg,Night_Scene_22,Night,Exposure\2363_Night_Scene_22.jpg,0.367770049,0.390546521,-0.484163598,0.999910231,1.484073828,3,2363_Night_Scene_22.jpg,Night_Scene_22,Night
Exposure\2336_Night_Scene_22.jpg,-3.699594284,0.394558307,-4.513968347,-2.915114633,1.598853714,0,2336_Night_Scene_22.jpg,Night_Scene_22,Night,Exposure\2313_Night_Scene_22.jpg,0.229638904,0.405029356,-0.533569895,1.067422833,1.600992728,3,2313_Night_Scene_22.jpg,Night_Scene_22,Night
Exposure\2326_Night_Scene_22.jpg,-3.070798893,0.464318781,-3.824308366,-1.962397729,1.861910638,0,2326_Night_Scene_22.jpg,Night_Scene_22,Night,Exposure\2289_Night_Scene_22.jpg,-0.998361168,0.306555813,-1.497138366,-0.338463716,1.15867465,2,2289_Night_Scene_22.jpg,Night_Scene_22,Night
Exposure\2326_Night_Scene_22.jpg,-3.070798893,0.464318781,-3.824308366,-1.962397729,1.861910638,0,2326_Night_Scene_22.jpg,Night_Scene_22,Night,Exposure\2298_Night_Scene_22.jpg,0.470715281,0.277717072,-0.053779896,1.042897741,1.096677638,3,2298_Night_Scene_22.jpg,Night_Scene_22,Night
Exposure\2317_Night_Scene_22.jpg,-1.290841517,0.350667255,-1.911110443,-0.544843501,1.366266942,2,2317_Night_Scene_22.jpg,Night_Scene_22,Night,Exposure\2346_Night_Scene_22.jpg,-0.60371107,0.382005086,-1.355665417,0.122598532,1.478263949,2,2346_Night_Scene_22.jpg,Night_Scene_22,Night
Exposure\2317_Night_Scene_22.jpg,-1.290841517,0.350667255,-1.911110443,-0.544843501,1.366266942,2,2317_Night_Scene_22.jpg,Night_Scene_22,Night,Exposure\2272_Night_Scene_22.jpg,0.846500282,0.464829178,-0.026777901,1.728782815,1.755560716,4,2272_Night_Scene_22.jpg,Night_Scene_22,Night
Exposure\2306_Night_Scene_22.jpg,-2.249476799,0.637627032,-3.518389322,-1.068203482,2.45018584,1,2306_Night_Scene_22.jpg,Night_Scene_22,Night,Exposure\2272_Night_Scene_22.jpg,0.846500282,0.464829178,-0.026777901,1.728782815,1.755560716,4,2272_Night_Scene_22.jpg,Night_Scene_22,Night
Exposure\2306_Night_Scene_22.jpg,-2.249476799,0.637627032,-3.518389322,-1.068203482,2.45018584,1,2306_Night_Scene_22.jpg,Night_Scene_22,Night,Exposure\2352_Night_Scene_22.jpg,-0.068859689,0.350933584,-0.761539951,0.620779612,1.382319562,3,2352_Night_Scene_22.jpg,Night_Scene_22,Night
Exposure\2291_Night_Scene_22.jpg,-2.987846833,0.458133512,-3.882626517,-2.064137552,1.818488965,0,2291_Night_Scene_22.jpg,Night_Scene_22,Night,Exposure\2257_Night_Scene_22.jpg,-1.994674621,0.402434737,-2.874182526,-1.308512783,1.565669743,1,2257_Night_Scene_22.jpg,Night_Scene_22,Night
Exposure\2291_Night_Scene_22.jpg,-2.987846833,0.458133512,-3.882626517,-2.064137552,1.818488965,0,2291_Night_Scene_22.jpg,Night_Scene_22,Night,Exposure\2288_Night_Scene_22.jpg,-0.036886538,0.509425163,-0.990355471,1.001305127,1.991660598,3,2288_Night_Scene_22.jpg,Night_Scene_22,Night
Exposure\2308_Night_Scene_22.jpg,-1.816513948,0.71477911,-2.942252131,-0.387794832,2.554457299,1,2308_Night_Scene_22.jpg,Night_Scene_22,Night,Exposure\2344_Night_Scene_22.jpg,-1.321878813,0.344150737,-1.878886173,-0.549939188,1.328946985,2,2344_Night_Scene_22.jpg,Night_Scene_22,Night
Exposure\2308_Night_Scene_22.jpg,-1.816513948,0.71477911,-2.942252131,-0.387794832,2.554457299,1,2308_Night_Scene_22.jpg,Night_Scene_22,Night,Exposure\2329_Night_Scene_22.jpg,-0.188177433,0.839616331,-1.431866601,1.539581465,2.971448065,3,2329_Night_Scene_22.jpg,Night_Scene_22,Night
Exposure\2257_Night_Scene_22.jpg,-1.994674621,0.402434737,-2.874182526,-1.308512783,1.565669743,1,2257_Night_Scene_22.jpg,Night_Scene_22,Night,Exposure\2262_Night_Scene_22.jpg,0.576255688,0.354741428,-0.215950991,1.372198338,1.588149329,3,2262_Night_Scene_22.jpg,Night_Scene_22,Night
Exposure\2257_Night_Scene_22.jpg,-1.994674621,0.402434737,-2.874182526,-1.308512783,1.565669743,1,2257_Night_Scene_22.jpg,Night_Scene_22,Night,Exposure\2357_Night_Scene_22.jpg,-0.187292178,0.861431246,-0.990782957,1.929467844,2.920250801,3,2357_Night_Scene_22.jpg,Night_Scene_22,Night
Exposure\2299_Night_Scene_22.jpg,-1.4883717,0.345731241,-2.20847708,-0.886554448,1.321922632,1,2299_Night_Scene_22.jpg,Night_Scene_22,Night,Exposure\2314_Night_Scene_22.jpg,2.021896297,0.393420562,1.262162011,2.893285867,1.631123857,5,2314_Night_Scene_22.jpg,Night_Scene_22,Night
Exposure\2299_Night_Scene_22.jpg,-1.4883717,0.345731241,-2.20847708,-0.886554448,1.321922632,1,2299_Night_Scene_22.jpg,Night_Scene_22,Night,Exposure\2258_Night_Scene_22.jpg,-1.771676593,0.323641414,-2.33752875,-1.110639446,1.226889304,1,2258_Night_Scene_22.jpg,Night_Scene_22,Night
Exposure\2320_Night_Scene_22.jpg,-3.060322886,0.327251681,-3.797622666,-2.449776471,1.347846195,0,2320_Night_Scene_22.jpg,Night_Scene_22,Night,Exposure\2315_Night_Scene_22.jpg,1.440593746,0.488602357,0.47673217,2.301020882,1.824288712,4,2315_Night_Scene_22.jpg,Night_Scene_22,Night
Exposure\2320_Night_Scene_22.jpg,-3.060322886,0.327251681,-3.797622666,-2.449776471,1.347846195,0,2320_Night_Scene_22.jpg,Night_Scene_22,Night,Exposure\2308_Night_Scene_22.jpg,-1.816513948,0.71477911,-2.942252131,-0.387794832,2.554457299,1,2308_Night_Scene_22.jpg,Night_Scene_22,Night
Exposure\2344_Night_Scene_22.jpg,-1.321878813,0.344150737,-1.878886173,-0.549939188,1.328946985,2,2344_Night_Scene_22.jpg,Night_Scene_22,Night,Exposure\2263_Night_Scene_22.JPG,-0.753297267,0.561855636,-1.891750507,0.257402433,2.14915294,2,2263_Night_Scene_22.JPG,Night_Scene_22,Night
Exposure\2344_Night_Scene_22.jpg,-1.321878813,0.344150737,-1.878886173,-0.549939188,1.328946985,2,2344_Night_Scene_22.jpg,Night_Scene_22,Night,Exposure\2260_Night_Scene_22.jpg,1.397397455,0.372754955,0.584500129,2.010697731,1.426197602,4,2260_Night_Scene_22.jpg,Night_Scene_22,Night
Exposure\2258_Night_Scene_22.jpg,-1.771676593,0.323641414,-2.33752875,-1.110639446,1.226889304,1,2258_Night_Scene_22.jpg,Night_Scene_22,Night,Exposure\2330_Night_Scene_22.JPG,1.292678038,0.381829064,0.439212551,1.972863268,1.533650717,4,2330_Night_Scene_22.JPG,Night_Scene_22,Night
Exposure\2258_Night_Scene_22.jpg,-1.771676593,0.323641414,-2.33752875,-1.110639446,1.226889304,1,2258_Night_Scene_22.jpg,Night_Scene_22,Night,Exposure\2270_Night_Scene_22.jpg,-1.420292928,0.270426117,-1.963547454,-0.848288907,1.115258547,2,2270_Night_Scene_22.jpg,Night_Scene_22,Night
Exposure\2322_Night_Scene_22.jpg,-2.625050048,0.32736204,-3.148018715,-1.846830474,1.301188241,1,2322_Night_Scene_22.jpg,Night_Scene_22,Night,Exposure\2365_Night_Scene_22.jpg,0.068692842,0.286537449,-0.446650167,0.686113028,1.132763195,3,2365_Night_Scene_22.jpg,Night_Scene_22,Night
Exposure\2322_Night_Scene_22.jpg,-2.625050048,0.32736204,-3.148018715,-1.846830474,1.301188241,1,2322_Night_Scene_22.jpg,Night_Scene_22,Night,Exposure\2335_Night_Scene_22.jpg,-0.968899364,0.342446852,-1.738447298,-0.374531225,1.363916073,2,2335_Night_Scene_22.jpg,Night_Scene_22,Night
Exposure\2270_Night_Scene_22.jpg,-1.420292928,0.270426117,-1.963547454,-0.848288907,1.115258547,2,2270_Night_Scene_22.jpg,Night_Scene_22,Night,Exposure\2330_Night_Scene_22.JPG,1.292678038,0.381829064,0.439212551,1.972863268,1.533650717,4,2330_Night_Scene_22.JPG,Night_Scene_22,Night
